9693.528148248,94469,114578,8368
9693.594815074,94284,113971,8292
9693.661481845,94111,114075,8280
9693.728148634,94260,114165,8318
9693.794815442,94385,114348,8329
9693.861482175,94281,114247,8300
9693.928148964,94287,114161,8342
9693.994815642,94371,114285,8360
9694.061482339,94387,114437,8333
9694.12814911,94470,114535,8380
9694.194815825,94535,114569,8365
9694.261482577,94495,114618,8369
9694.32814933,94500,114389,8390
9694.394816026,94373,113879,8341
9694.461482834,94252,113956,8322
9694.528149605,94347,114282,8374
9694.594816339,94434,114434,8366
9694.661483147,94347,114491,8343
9694.728149899,94337,114555,8377
9694.79481667,94417,114608,8376
9694.86148344,94405,114657,8371
9694.928150248,94477,114812,8422
9694.994816964,94558,114813,8414
9695.061483698,94459,114838,8399
